word,df,raw_tf,tfidf,tf,idf
exorcism,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
sharecroppers,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
carmichael,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
pollinated,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
unc,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
tiant,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
19.25,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
rafales,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
mints,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
peace-keeping,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
sinking-fund,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
jenks,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
byrum,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
vaginal,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
zayadi,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
polyols,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
morphogenetic,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
infections,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
mervin,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
raoul-duval,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
13.65,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
easterners,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
non-answer,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
murasawa,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
pinola,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
kligman,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
trademarks,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
macon,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
barrah,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
subpoenas,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
varity,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
chromosomes,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
rashid,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
finks,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
caster,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
kalmus,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
sulzberger,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
brevetti,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
chabrol,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
scopes,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
abortionist,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
mega-hit,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
winiarski,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
genova,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
pertschuk,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
voyles,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
crres,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
dentist,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
kleinman,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
kosar,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
marston,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
repertoire,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
pymm,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
waldbaum,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
conceit,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
staloff,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
gibbons,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
anti-competitive,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
niche-itis,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
last-place,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
non-subscription,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
prototypes,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
jenco,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
clipboard,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
outlying,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
campbell-mithun,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
needle,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
infantry,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
hedgers,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
alito,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
dahlen,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
kawasaki-rikuso,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
biotechnical,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
stub,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
585,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
patricof,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
7.40,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
pedal,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
hagen,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
vicars,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
trabold,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
masket,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
credit-reporting,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
lecheria,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
suhler,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
stram,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
harley,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
waffle,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
wilkinson,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
far-left,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
universal-rundle,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
ex-im,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
declan,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
capital-markets,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
anti-discrimination,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
simplification,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
ishiguro,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
egalitarianism,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
savings-type,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
outbreaks,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
overbid,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
toad,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
kodansha,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
slotnick,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
mazzone,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
chrysotile,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
fascist,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
uli,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
pimlott,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
superdot,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
guber\/peters,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
renk,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
beseler,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
brissette,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
subskills,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
ittleson,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
huntz,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
lutz,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
padovan,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
garn,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
tanner,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
overload,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
zeidner,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
senders,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
centronics,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
mellow,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
acrimony,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
shaevitz,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
schulz,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
howick,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
eurostat,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
bataan,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
kilograms,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
nameplates,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
bureau-sponsored,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
hartnett,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
boudreau,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
trinidad,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
deadbeats,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
heitman,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
pegasys,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
chesley,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
mustard,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
rigidity,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
soares-kemp,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
pignatelli,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
carats,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
premner,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
rheingold,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
pawlowski,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
investcorp,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
badges,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
originator,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
snoopy,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
guenter,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
breadbox,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
tippee,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
post-newsweek,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
sandler,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
combo,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
brizola,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
embezzlement,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
armuelles,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
horticulturally,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
dillmann,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
dlc,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
mcelroy,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
trays,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
hindu,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
inca,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
raisers,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
wetherell,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
consolo,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
correll,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
mahran,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
dahl,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
southerners,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
dc10-30,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
hueglin,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
dong-a,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
debt-rating,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
hug,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
cannes,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
bramalea,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
textbooks,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
litvinchuk,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
claridge,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
macrochem,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
ticketron,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
nellcor,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
maxima,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
lackey,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
premium-brand,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
get-together,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
muslims,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
milligram,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
fish-processing,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
grannies,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
espre,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
loving,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
checchi,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
hovnanian,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
smarter,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
look-alike,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
poltergeists,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
viatech,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
raines,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
blankenship,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
roustabout,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
beatles,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
sick-building,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
brockville,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
speedway,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
phantom,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
mcclatchy,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
stationary,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
rape-and-incest,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
jasper,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
wada,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
vis,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
ntt,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
motley,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
spca,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
norske,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
laureate,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
zurn,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
mankiewicz,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
vanourek,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
daggs,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
peterpaul,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
silences,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
infertility,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
veterinary,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
newcomb,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
3.875,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
parakeet,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
